time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools,total_enrolments
2022,August,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,State-funded nursery,3,179
2022,August,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,State-funded nursery,1,92
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,PRU/Academy/Free school AP,1,144
2022,August,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,State-funded nursery,4,315
2022,August,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,State-funded nursery,5,492
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Special,6,931
2022,August,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Primary,1,277
2022,August,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,State-funded nursery,3,302
2022,August,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,State-funded nursery,2,201
2022,August,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,PRU/Academy/Free school AP,1,48
2022,August,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,State-funded nursery,3,284
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,State-funded nursery,4,439
2022,August,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Independent school,4,467
2022,August,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,State-funded nursery,1,128
2022,August,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,State-funded nursery,3,272
2022,August,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,State-funded nursery,5,513
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,State-funded nursery,4,479
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Special,3,454
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,State-funded nursery,1,129
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,State-funded nursery,1,122
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,PRU/Academy/Free school AP,1,72
2022,August,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,State-funded nursery,4,396
2022,August,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,PRU/Academy/Free school AP,1,64
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,State-funded nursery,1,108
2022,August,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,State-funded nursery,4,234
2022,August,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,State-funded nursery,2,125
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,State-funded nursery,2,247
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,State-funded nursery,1,152
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,State-funded nursery,1,166
2022,August,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,State-funded nursery,2,171
2022,August,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,State-funded nursery,3,291
2022,August,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Independent school,5,2590
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,PRU/Academy/Free school AP,2,72
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Special,7,920
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,State-funded nursery,4,664
2022,August,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,State-funded nursery,7,1050
2022,August,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,State-funded nursery,5,582
2022,August,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,State-funded nursery,5,475
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,State-funded nursery,2,213
2022,August,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,State-funded nursery,4,357
2022,August,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,State-funded nursery,3,461
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,State-funded nursery,3,227
2022,August,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,Special,3,439
2022,August,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Special,5,405
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,State-funded nursery,8,1098
2022,August,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,State-funded nursery,2,133
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Independent school,8,3220
2022,August,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,State-funded nursery,7,739
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Special,4,725
2022,August,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,State-funded nursery,5,428
2022,August,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,PRU/Academy/Free school AP,1,48
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Special,1,198
2022,August,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,State-funded nursery,1,47
2022,August,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,State-funded nursery,5,300
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,State-funded nursery,1,87
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,State-funded nursery,7,536
2022,August,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,State-funded nursery,2,148
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,State-funded nursery,2,228
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,State-funded nursery,3,396
2022,August,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Independent school,5,1043
2022,August,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,PRU/Academy/Free school AP,3,140
2022,August,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,State-funded nursery,1,51
2022,August,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,State-funded nursery,2,232
2022,August,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Special,4,429
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,State-funded nursery,1,81
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,State-funded nursery,2,187
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,PRU/Academy/Free school AP,1,150
2022,August,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Special,3,403
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,State-funded nursery,8,603
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,State-funded nursery,1,122
2022,August,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,State-funded nursery,3,298
2022,August,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,State-funded nursery,5,509
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Special,3,383
2022,August,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,State-funded nursery,2,141
2022,August,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,State-funded nursery,4,358
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,State-funded nursery,1,119
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Special,4,510
2022,August,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Special,3,636
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,State-funded nursery,2,261
2022,August,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,State-funded nursery,1,100
2022,August,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,State-funded nursery,2,267
2022,August,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,State-funded nursery,3,202
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,16 plus,1,85
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,PRU/Academy/Free school AP,1,102
2022,August,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,PRU/Academy/Free school AP,1,69
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,16 plus,2,794
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,16 plus,1,0
2022,August,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,16 plus,1,0
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,16 plus,1,0
2022,August,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,PRU/Academy/Free school AP,1,46
