time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools,total_enrolments
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Independent school,33,6760
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Secondary,55,51025
2023,November,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,PRU/Academy/Free school AP,2,65
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Special,7,752
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Primary,53,16521
2023,November,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,PRU/Academy/Free school AP,1,98
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Primary,97,26522
2023,November,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Independent school,8,1993
2023,November,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Primary,81,23146
2023,November,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,PRU/Academy/Free school AP,1,75
2023,November,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,PRU/Academy/Free school AP,2,134
2023,November,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Primary,135,53619
2023,November,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Secondary,24,25051
2023,November,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,PRU/Academy/Free school AP,1,166
2023,November,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,Independent school,8,2084
2023,November,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Primary,114,39612
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Special,3,501
2023,November,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,State-funded nursery,4,333
2023,November,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,PRU/Academy/Free school AP,1,63
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Independent school,36,11443
2023,November,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Special,10,1229
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,State-funded nursery,27,3020
2023,November,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,PRU/Academy/Free school AP,4,89
2023,November,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Special,1,198
2023,November,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Independent school,2,26
2023,November,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Secondary,33,34197
2023,November,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Special,7,837
2023,November,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Secondary,14,13388
2023,November,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Independent school,12,4155
2023,November,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Primary,200,37831
2023,November,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,PRU/Academy/Free school AP,1,59
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,State-funded nursery,5,343
2023,November,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,PRU/Academy/Free school AP,3,54
2023,November,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,PRU/Academy/Free school AP,1,36
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,PRU/Academy/Free school AP,5,174
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Independent school,7,464
2023,November,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,State-funded nursery,4,295
2023,November,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Independent school,5,418
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Special,11,1723
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,PRU/Academy/Free school AP,3,135
2023,November,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Primary,70,20889
2023,November,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Secondary,10,9556
2023,November,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary,298,89891
2023,November,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Secondary,11,8305
2023,November,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,Primary,44,13502
2023,November,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Independent school,110,40991
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Secondary,82,91265
2023,November,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,PRU/Academy/Free school AP,10,565
2023,November,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Secondary,16,21091
2023,November,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,PRU/Academy/Free school AP,2,37
2023,November,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Primary,72,22951
2023,November,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Independent school,6,1564
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,Independent school,17,1471
2023,November,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Primary,53,15080
2023,November,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Primary,45,12760
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Independent school,4,652
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Primary,74,24692
2023,November,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Special,2,339
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,PRU/Academy/Free school AP,1,40
2023,November,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Primary,60,17899
2023,November,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Primary,30,11561
2023,November,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Independent school,28,6078
2023,November,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,PRU/Academy/Free school AP,1,48
2023,November,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,PRU/Academy/Free school AP,3,103
2023,November,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Secondary,18,19188
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Primary,96,24650
2023,November,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Primary,29,10123
2023,November,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Independent school,93,19326
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,State-funded nursery,1,98
2023,November,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Special,3,553
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Primary,39,18745
2023,November,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Primary,90,27476
2023,November,Local authority,E92000001,England,E12000002,North West,E06000064,943,Westmorland and Furness,State-funded nursery,2,159
2023,November,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,State-funded nursery,3,306
2023,November,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,PRU/Academy/Free school AP,3,98
2023,November,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,State-funded nursery,5,476
2023,November,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Primary,88,30301
2023,November,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Independent school,21,4267
2023,November,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Special,6,862
2023,November,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Primary,423,105836
2023,November,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Special,3,395
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Special,8,1337
2023,November,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,PRU/Academy/Free school AP,1,44
2023,November,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Independent school,34,9573
2023,November,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Special,8,963
2023,November,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Special,2,398
2023,November,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,Special,4,364
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,State-funded nursery,7,630
2023,November,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,State-funded nursery,4,285
2023,November,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,PRU/Academy/Free school AP,1,24
2023,November,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,PRU/Academy/Free school AP,1,55
2023,November,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Primary,64,22845
2023,November,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Independent school,14,3146
2023,November,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Secondary,10,12673
2023,November,Local authority,E92000001,England,E12000002,North West,E06000063,942,Cumberland,State-funded nursery,3,128
2023,November,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Special,4,506
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Primary,85,33594
2023,November,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Special,6,952
2023,November,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,State-funded nursery,1,68
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Independent school,7,1324
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,Independent school,8,2394
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Secondary,20,16582
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,Primary,55,17417
2023,November,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Primary,40,14246
2023,November,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,PRU/Academy/Free school AP,1,53
2023,November,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Secondary,8,6754
2023,November,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Secondary,8,7640
2023,November,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,State-funded nursery,4,526
2023,November,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Primary,124,31507
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Primary,156,53321
2023,November,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Special,6,951
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,Secondary,11,13563
2023,November,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,State-funded nursery,1,82
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,State-funded nursery,7,528
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,PRU/Academy/Free school AP,6,226
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Independent school,16,3084
2023,November,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Primary,69,18377
2023,November,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,State-funded nursery,2,209
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,PRU/Academy/Free school AP,2,44
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Independent school,7,390
2023,November,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Primary,55,15790
2023,November,Local authority,E92000001,England,E12000002,North West,E06000063,942,Cumberland,Special,3,441
2023,November,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Primary,116,21202
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Primary,17,2560
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Primary,303,64281
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,PRU/Academy/Free school AP,3,126
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Special,8,858
2023,November,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,PRU/Academy/Free school AP,2,177
2023,November,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Primary,210,39643
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Independent school,5,281
2023,November,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Primary,54,19499
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,PRU/Academy/Free school AP,10,38
2023,November,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Special,6,1338
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Independent school,2,73
2023,November,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Independent school,16,5128
2023,November,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",State-funded nursery,12,1585
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,Independent school,23,3932
2023,November,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Secondary,14,14086
2023,November,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,PRU/Academy/Free school AP,1,8
2023,November,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,State-funded nursery,2,163
2023,November,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Independent school,12,2159
2023,November,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,State-funded nursery,11,844
2023,November,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Primary,76,23357
2023,November,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,PRU/Academy/Free school AP,1,69
2023,November,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Special,4,468
2023,November,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Independent school,12,3944
2023,November,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Primary,28,17410
2023,November,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,PRU/Academy/Free school AP,2,79
2023,November,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Primary,63,23670
2023,November,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Special,14,1823
2023,November,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Secondary,20,21813
2023,November,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Independent school,29,5946
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Primary,126,22465
2023,November,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,PRU/Academy/Free school AP,2,234
2023,November,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,Primary,27,6823
2023,November,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Independent school,26,7159
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,PRU/Academy/Free school AP,7,359
2023,November,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Secondary,15,14662
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,State-funded nursery,4,456
2023,November,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,PRU/Academy/Free school AP,3,62
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,PRU/Academy/Free school AP,1,98
2023,November,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Independent school,21,5159
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Special,1,8
2023,November,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,PRU/Academy/Free school AP,3,76
2023,November,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Secondary,17,18461
2023,November,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Secondary,14,16249
2023,November,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Special,5,1052
2023,November,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Special,3,511
2023,November,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Secondary,14,14266
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Primary,139,36630
2023,November,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,Special,10,1676
2023,November,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Primary,128,28536
2023,November,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,PRU/Academy/Free school AP,1,25
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,PRU/Academy/Free school AP,3,71
2023,November,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Primary,1,271
2023,November,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,State-funded nursery,3,292
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Primary,293,110044
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,State-funded nursery,2,221
2023,November,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,PRU/Academy/Free school AP,1,47
2023,November,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Secondary,21,22596
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Special,7,862
2023,November,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Independent school,7,841
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,PRU/Academy/Free school AP,1,7
2023,November,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,PRU/Academy/Free school AP,3,105
2023,November,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,PRU/Academy/Free school AP,1,68
2023,November,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Independent school,8,1883
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,State-funded nursery,6,401
2023,November,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Special,3,478
2023,November,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Independent school,17,4510
2023,November,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Secondary,19,24505
2023,November,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Primary,127,21622
2023,November,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Special,5,855
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,State-funded nursery,5,455
2023,November,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Secondary,18,16100
2023,November,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Secondary,10,10563
2023,November,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,Secondary,9,10556
2023,November,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,PRU/Academy/Free school AP,3,83
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Special,12,1530
2023,November,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,Secondary,39,50125
2023,November,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Independent school,53,23996
2023,November,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Primary,63,16075
2023,November,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Special,8,892
2023,November,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,State-funded nursery,2,174
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,State-funded nursery,3,380
2023,November,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Primary,67,15873
2023,November,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Independent school,4,116
2023,November,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,Primary,60,19387
2023,November,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Primary,133,46507
2023,November,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Special,7,963
